Price,Close,High,Low,Open,Volume
Ticker,AAF.L,AAF.L,AAF.L,AAF.L,AAF.L
Date,,,,,
2019-09-03,66.8112564086914,69.75294301337597,65.86393566695286,67.80843934016441,4399338
2019-09-04,65.86393737792969,67.8084411016545,65.81407518689994,66.81125814427722,674773
2019-09-05,65.41520690917969,67.80844776359297,63.62027817034546,67.80844776359297,677085
2019-09-06,62.82252883911133,65.38528883823199,60.97774181541634,63.81971183655754,196686
2019-09-09,60.479148864746094,62.972106298512195,59.83097841038644,62.972106298512195,694140
2019-09-10,57.3380241394043,59.855912807976075,56.889291015783904,57.68703667780273,1028861
2019-09-11,55.64280319213867,59.322410404199545,54.84505765969687,57.836606259316696,2098293
2019-09-12,55.34365463256836,56.93914585715204,54.89492153691947,55.79238772821725,1172569
2019-09-13,54.845062255859375,57.038865506883965,53.897737692467956,54.34647078080611,469828
2019-09-16,55.04450225830078,56.83943089416848,53.00027787289725,55.34365639695352,1749072
2019-09-17,53.99745559692383,54.89491792522382,52.90055212373376,53.84787664023172,1161008
2019-09-18,56.78956985473633,57.8864695799222,53.847879386709224,57.188440753007974,2435143
2019-09-19,59.73126983642578,62.523381784843565,58.036057787901946,59.48197405881791,2157416
2019-09-20,58.833797454833984,62.87238787526538,58.833797454833984,62.27407959222047,94490455
2019-09-23,52.85070037841797,59.432106828489474,50.40760120390838,59.33239004746923,2779776
2019-09-24,53.34929656982422,56.091550131824526,51.85352189964223,54.34647968327887,2114635
2019-09-25,49.16112518310547,54.35146495094904,48.01436692114619,53.59859065891275,3061148
2019-09-26,49.85914993286133,50.471418711593145,46.86760093688965,46.86760093688965,1232997
2019-09-27,50.35774612426758,50.90619606384057,49.85915457848275,49.85915457848275,1810066
2019-09-30,50.656898498535156,59.830983377156045,50.656898498535156,59.830983377156045,679865
2019-10-01,48.622642517089844,51.205346698252114,47.625459494308295,48.32348837104565,402768
2019-10-02,48.66253662109375,49.38050970136974,48.32349420029141,48.463099231689114,563362
2019-10-03,50.307884216308594,50.706755142703045,48.66253070857136,48.66253070857136,715561
2019-10-04,50.00873565673828,52.05296031921957,48.363381965207225,48.861973531858844,930289
2019-10-07,51.50450134277344,52.651259463004365,48.981625870363196,51.70393489136935,373098
2019-10-08,49.69960403442383,51.305069375207914,48.86197010896915,49.06140748244913,496146
2019-10-09,50.80647659301758,52.152672173959225,49.61982634219131,52.052955391649256,415135
2019-10-10,52.60140609741211,53.49887236757414,51.00591473262569,51.05577312453437,883678
2019-10-11,53.34929656982422,54.04732551003282,51.3549303429149,51.3549303429149,1164543
2019-10-14,55.54309844970703,55.54309844970703,48.88191515505044,51.454645529552266,1940007
2019-10-15,55.842254638671875,58.68422500495217,53.0800569438205,55.34366307939802,1276426
2019-10-16,56.689849853515625,56.989007785199455,53.94759670872206,55.89210424491136,1387747
2019-10-17,58.4349250793457,59.731266084643444,53.598588819109004,57.38788363994875,1913742
2019-10-18,58.28534698486328,62.323937365347554,57.58731812558114,58.833796872888094,1403207
2019-10-21,57.3380241394043,61.027602105686675,55.4932370582388,61.027602105686675,1348233
2019-10-22,56.540283203125,59.7811283166627,52.50169236089143,59.581690933500816,875375
2019-10-23,54.845062255859375,56.73971138264222,53.19970886660317,56.73971138264222,1017669
2019-10-24,55.842254638671875,56.46549408776419,54.14704257635042,56.39070459308277,819681
2019-10-25,60.32957458496094,61.82534916144757,55.94196763901956,55.94196763901956,1452436
2019-10-28,62.42365264892578,64.30733122589142,56.34083802929078,58.38506236513853,1406444
2019-10-29,62.373802185058594,63.988241107678476,60.62873175891574,62.32394379081627,927658
2019-10-30,64.0191421508789,67.53222029009385,60.32956829033341,63.9692875682728,3281328
2019-10-31,63.321128845214844,66.95087483495394,62.17436672250033,66.91098659674869,2035445
2019-11-01,64.5676040649414,66.31267444507496,63.121687846326154,66.31267444507496,774191
2019-11-04,66.2627944946289,67.5591351871366,60.99767048992878,67.5591351871366,1006242
2019-11-05,65.3653335571289,66.81124552915173,65.06617568324106,66.81124552915173,462990
2019-11-06,66.16309356689453,67.25999339568807,65.11605593355188,65.11605593355188,229093
2019-11-07,66.41239166259766,66.89004625356812,65.81408333567218,65.81408333567218,536947
2019-11-08,65.86393737792969,68.60619051071718,64.31830075083404,66.41238343974587,701482
2019-11-11,67.21012115478516,67.65885036436876,65.66448479661787,66.3625173100712,555553
2019-11-12,70.30140686035156,70.30140686035156,65.86394521516438,67.80844917026818,1132705
2019-11-13,70.30140686035156,71.24872773942201,65.86394521516438,66.71154930821211,1408396
2019-11-14,66.44066619873047,71.63820100350446,63.946647140135916,68.53564068572146,2398012
2019-11-15,67.78742980957031,69.48336720704033,64.79460716700842,69.33372455268392,1653523
2019-11-18,69.08433532714844,69.57915095341416,65.39318976928867,69.4833799415194,1053150
2019-11-19,68.8349380493164,69.78266241278439,66.29103512042776,69.78266241278439,2050048
2019-11-20,71.07954406738281,71.07954406738281,67.93707849164902,68.88481031256613,2414252
2019-11-21,69.68287658691406,71.82773405666767,66.93945618891634,71.82773405666767,1431946
2019-11-22,70.78024291992188,73.63340073047797,69.83251892186703,69.88240233698174,1621574
2019-11-25,72.4761962890625,73.3740446838326,70.58074025813502,70.83014216717437,2544612
2019-11-26,73.42390441894531,74.52127105616408,71.62821563380749,71.62821563380749,20449066
2019-11-27,74.27188110351562,76.21722044640683,72.36844870735557,75.46901476325063,2049985
2019-11-28,77.9630355834961,78.32915434614138,73.82296251482802,76.21722228078058,2190220
2019-11-29,78.6613540649414,81.35489902586046,77.61387070053533,80.10788958408543,1708374
2019-12-02,78.31218719482422,80.73737073560679,75.81816849435211,75.81816849435211,1852522
2019-12-03,78.56159210205078,79.25991432072358,75.81817142547122,77.11506424431083,4648422
2019-12-04,77.81339263916016,78.81100023709811,75.12384340756734,78.81100023709811,1804018
2019-12-05,77.81339263916016,80.35729505835872,77.36447226454486,78.51171491325994,4652909
2019-12-06,77.81339263916016,79.01051871222892,77.31458884019118,77.81339263916016,3120341
2019-12-09,76.8157730102539,80.15775641769265,76.8157730102539,80.10788061229252,2569454
2019-12-10,79.06039428710938,79.06039428710938,75.75332299272063,77.36446458345121,3654742
2019-12-11,78.76111602783203,80.65657196725292,76.11746200855599,79.0604013486876,3989241
2019-12-12,78.06278228759766,79.11027314549777,77.31457670656637,78.81098786862894,3516703
2019-12-13,81.05561828613281,82.25274437328657,77.26470632490917,78.71124192562384,8378936
2019-12-16,80.55680847167969,81.80381789074595,77.21482475081044,77.21482475081044,3034514
2019-12-17,78.46182250976562,80.80619834698719,77.76349277218152,78.16253724920954,2344795
2019-12-18,78.71122741699219,79.90835328348292,77.51409393936082,77.76349579580811,6011177
2019-12-19,78.2623062133789,79.40955637354867,75.11984864184348,76.36685803091032,1756980
2019-12-20,77.81339263916016,79.25992061171341,75.21961440674987,77.81339263916016,37119125
2019-12-23,76.86566162109375,81.7539323268014,76.71601897249955,78.01290416765293,761278
2019-12-24,76.8157730102539,79.38261500927439,74.97020076535259,76.76588959371303,282898
2019-12-27,76.8157730102539,80.57974850598877,76.8157730102539,77.81338045194552,2974119
2019-12-30,75.66853332519531,77.31458735234456,74.87045182888845,76.81578356297459,1183607
2019-12-31,79.75871276855469,79.80859618562704,75.02007737003308,75.31936265018552,1428457
2020-01-02,78.61148834228516,80.457061030729,76.26710420197647,76.26710420197647,1086111
2020-01-03,78.31218719482422,79.30979467501307,77.16493707037884,79.01050938649999,995180
2020-01-06,78.2623062133789,79.73278632188173,76.11745615309695,79.70884167138122,894623
2020-01-07,79.11028289794922,79.50931983477857,76.7160232212646,76.81578245547195,1073498
2020-01-08,77.56398010253906,78.51170414615231,77.01529295446345,78.36206911589615,814587
2020-01-09,77.41433715820312,77.81338166332011,72.54102259855395,77.81338166332011,763678
2020-01-10,75.4690170288086,78.66135832831817,75.4690170288086,76.61626729964992,643127
2020-01-13,74.82054901123047,78.54761002019902,73.89676213631795,76.81576365152995,962832
2020-01-14,74.6709213256836,75.74235691650495,74.6709213256836,74.82056397586359,1885496
2020-01-15,72.82535552978516,74.57116884728,70.89198845004096,74.27188351982407,1462402
2020-01-16,68.68527221679688,73.74813465168116,66.39077962153868,72.27665755673993,4122517
2020-01-17,69.73277282714844,71.80879552335303,66.89657210392083,66.93946850009114,1588351
2020-01-20,69.83252716064453,73.473796170535,68.73516039891983,73.473796170535,889290
2020-01-21,70.63060760498047,71.57833159911887,69.5332333661164,69.8325186332867,945491
2020-01-22,72.72559356689453,73.32415658824368,69.08432440456973,69.08432440456973,1626068
2020-01-23,71.32892608642578,73.5944961103443,71.12940765931141,72.82533712320395,510011
2020-01-24,72.82535552978516,73.52367781232627,69.67291182884627,69.88241612475065,512962
2020-01-27,70.83013916015625,72.9251135849184,69.76170227963897,71.77786332981425,931193
2020-01-28,71.62821197509766,73.77306172463786,68.52565245570094,70.7303638228198,1021767
2020-01-29,72.42630767822266,73.62344132260108,70.83013709685979,70.83013709685979,803522
2020-01-30,73.42390441894531,74.77067291058383,71.77785065754686,74.17210998220455,940165
2020-01-31,72.82535552978516,76.46662482850282,72.12703324724403,76.46662482850282,681671
2020-02-03,72.42630767822266,73.67331713415328,70.33133331448754,70.33133331448754,1477469
2020-02-04,73.82295227050781,74.82055973362277,70.10187308418696,70.58072801538415,602479
2020-02-05,73.42390441894531,74.32175261708451,70.58072480078832,70.58072480078832,641248
2020-02-06,74.27188110351562,74.77068489228643,71.97738824185501,74.72080908009443,523501
2020-02-07,75.02010345458984,75.02010345458984,72.3265654412357,74.82058493920935,977275
2020-02-10,73.32414245605469,75.71840169113352,71.47857032462696,71.47857032462696,855607
2020-02-11,73.77305603027344,75.6685114029677,71.87760826871879,73.82293943921523,771049
2020-02-12,75.02010345458984,76.21723738030329,72.82536934083043,75.8181927383988,1102327
2020-02-13,75.26949310302734,78.16255677008951,74.07236698410476,78.16255677008951,1066938
2020-02-14,74.82054901123047,77.76348756121627,73.7730582806173,77.71361176189268,913127
2020-02-17,75.21961975097656,77.7635147397726,73.22440441334399,77.7635147397726,729046
2020-02-18,74.77069091796875,77.71363807557022,73.17452018749702,77.71363807557022,942746
2020-02-19,74.42151641845703,75.81816841142196,72.67570333003613,75.81816841142196,734623
2020-02-20,73.82295227050781,76.21721170421192,71.92749656836118,75.81816719673775,879287
2020-02-21,73.17451477050781,74.97021146632004,72.82535363830594,74.07236311841393,1424092
2020-02-24,71.47857666015625,74.9702028008785,71.47857666015625,71.87762116989556,657220
2020-02-25,69.83252716064453,72.575947870527,68.83491962977818,72.575947870527,1280270
2020-02-26,68.8349380493164,73.77309360404911,67.88721368584842,72.07716339221899,1183009
2020-02-27,66.34088897705078,69.6329962865334,64.81953624143927,68.83490735964668,1456885
2020-02-28,64.6948471069336,67.48815124871714,60.420098972711415,63.69723957217396,2150743
2020-03-02,63.49771499633789,67.68766319447799,61.751901978589395,66.59029653412138,783451
2020-03-03,62.79939270019531,66.69005965533455,61.5523833288871,66.69005965533455,1218325
2020-03-04,63.84688186645508,67.63779352173242,62.1010686904192,64.74473016493039,973162
2020-03-05,62.1010627746582,65.5926887941169,61.00369611934218,65.5926887941169,1058580
2020-03-06,59.85645294189453,63.37302107445915,58.85884539286296,60.85406049092611,2175889
2020-03-09,54.86841583251953,61.851668756658384,53.87080827192827,61.851668756658384,840656
2020-03-10,53.272239685058594,57.31254912168726,51.626185860046334,57.31254912168726,1163737
2020-03-11,49.880374908447266,55.76626066987228,48.763055576057816,55.76626066987228,1792021
2020-03-12,38.58746337890625,47.66569127698782,37.25864928693408,47.50607420863379,1331177
2020-03-13,35.81410598754883,44.872378898488385,34.91625783527096,40.323287936230706,2630366
2020-03-16,29.170042037963867,38.92664372722084,27.673630840992352,35.81410950307981,3380603
2020-03-17,33.140525817871094,33.654293124965456,25.678419494913026,30.546745667289017,2191386
2020-03-18,27.733491897583008,32.74148275521055,27.414257754158804,31.96335000631045,5365583
2020-03-19,29.928226470947266,31.42463779449463,27.01521235166365,28.631337418320378,2185190
2020-03-20,38.16845703125,38.16845703125,30.90587645662518,31.245063121130745,3936685
2020-03-23,38.826881408691406,38.906691833999105,34.49427360214023,36.911476868152995,1732712
2020-03-24,47.08708190917969,48.00487912183222,38.90669840624052,38.90669840624052,1700178
2020-03-25,49.980133056640625,52.72355361735698,46.029608362546,48.344057403868334,1552867
2020-03-26,52.52403259277344,52.52403259277344,47.44621063335071,51.42666213891653,1509058
2020-03-27,48.88277053833008,54.868415910370494,45.55076112900475,54.66889363685498,2018259
2020-03-30,38.32808303833008,54.86841924974572,38.168465970917296,46.568324133138965,2017028
2020-03-31,41.02162170410156,54.86841566953737,38.58746063349486,40.143729793399956,1324799
2020-04-01,36.01362991333008,39.644924479135,33.91865564567822,39.10621550554315,1450560
2020-04-02,38.90669631958008,39.40550011854906,33.619376811623134,36.51243656230061,694522
2020-04-03,38.80693054199219,40.678441532321095,34.379549042478786,37.21075637094761,924728
2020-04-06,40.95178985595703,44.39353672252542,37.460163372162896,40.652508347031706,847384
2020-04-07,40.25346755981445,44.10423373640562,40.25346755981445,41.949401342972635,1341985
2020-04-08,38.507652282714844,41.30095663944734,38.507652282714844,38.906696849554066,4090611
2020-04-09,42.946998596191406,43.79496718507852,39.106211558010095,40.30334122106995,1299026
2020-04-14,44.29377365112305,44.99209584293298,40.253460311125544,44.39353287693289,1593000
2020-04-15,37.6596794128418,44.393529374078405,35.42005186166424,44.393529374078405,1397043
2020-04-16,39.355613708496094,39.92724081502128,37.06111739029511,38.10860442625965,959885
2020-04-17,41.10143280029297,41.899518098191976,39.25585650548246,41.20119203544127,1843940
2020-04-20,37.06112289428711,41.84963848810919,37.06112289428711,40.90191053174721,598735
2020-04-21,35.913875579833984,40.452989648948765,35.745281164811686,37.310527819056006,811499
2020-04-22,38.65729522705078,39.804545510856194,36.91148189421623,36.91148189421623,1095408
2020-04-23,35.76422882080078,40.68143724258727,35.41506770369686,39.55514052086438,1205931
2020-04-24,37.6596794128418,40.85202385928283,35.41506275909626,36.861594252624094,1527209
2020-04-27,39.55514144897461,40.75226748174607,37.36040404627553,38.906695009914365,516796
2020-04-28,39.25585174560547,41.84963340623787,36.213149775667645,41.400709291362034,1123977
2020-04-29,39.85441589355469,40.752260259003485,38.05872335708691,40.40309919559065,722287
2020-04-30,40.10382080078125,40.901906010605806,38.4019011890829,40.901906010605806,808469
2020-05-01,41.40071105957031,42.59784081517803,36.74986616418983,40.90190731186465,656312
2020-05-04,38.70716857910156,41.350829862968176,37.160877781521464,40.90190574610416,587891
2020-05-05,38.90669631958008,40.90191151545598,37.038176192637856,37.06112378562326,329338
2020-05-06,39.455379486083984,40.1038259428428,38.00884771717113,38.00884771717113,3452930
2020-05-07,37.95896530151367,41.50047122955404,37.46016154247783,41.300952770396236,979106
2020-05-11,39.654903411865234,42.302553400074416,38.05873272128904,39.75466265293708,1601845
2020-05-12,39.90430450439453,42.847247722707834,39.405500698089604,40.85203249748811,1393320
2020-05-13,40.502864837646484,42.4482003130896,37.71255945469504,39.505257291836756,3646019
2020-05-14,39.05633544921875,41.4505911843892,37.909085293119766,39.35561694041873,2093597
2020-05-15,38.90669631958008,42.7474840494128,36.11339580646801,38.90669631958008,2961324
2020-05-18,36.26302719116211,40.852023479499955,35.61458466945048,40.852023479499955,3958069
2020-05-19,37.26063919067383,38.85681349920079,36.111398711887695,36.91147808239297,1436805
2020-05-20,37.06112289428711,38.757052725536994,36.263033790674356,36.31291721382832,1300998
2020-05-21,36.562320709228516,38.85681746871732,35.913874235525334,37.06112451805526,2008622
2020-05-22,36.612205505371094,37.659692890890824,34.31172225736756,35.913879313167406,2446708
2020-05-26,35.714351654052734,38.70717448213935,35.714351654052734,38.70717448213935,2911348
2020-05-27,34.916263580322266,37.95896578835049,34.11817831674333,35.91387111118862,3741323
2020-05-28,35.61458969116211,37.46016210508476,34.41745989038249,35.26542477125058,2786271
2020-05-29,33.91865158081055,36.56231271154299,33.41984788109274,35.21554043896279,18601024
2020-06-01,38.308128356933594,38.50764680640796,35.26342841109815,35.5148243974466,3165738
2020-06-02,44.243892669677734,44.243892669677734,37.859206726905214,38.757051225360186,4004874
2020-06-03,46.937435150146484,50.77822655693965,42.087067658501866,44.892340403968745,5001973
2020-06-04,48.38396072387695,48.98152660477676,46.83766995670217,46.88754956746838,2444440
2020-06-05,53.07271957397461,53.97056403746636,48.53360622609408,48.88276732763466,3954981
2020-06-08,55.866024017333984,61.352865661893574,51.89853751719342,52.573919791712406,3743902
2020-06-09,53.172481536865234,59.75669363571735,52.57391853041085,57.861237772660495,3094696
2020-06-10,54.76865005493164,56.265061217027366,51.56233903805625,51.676064703258255,1520113
2020-06-11,52.17487335205078,54.46936992287314,49.442427895092514,53.372003155914406,2203951
2020-06-12,56.16530227661133,56.76386906834866,49.381571942582774,50.67846094965768,2224741
2020-06-15,57.36243438720703,57.761478931259404,51.571322228539856,53.57152644099273,2245885
2020-06-16,60.85405731201172,61.75190558146636,56.86362732433882,58.85884231817527,2043675
2020-06-17,64.64496612548828,64.84448457202278,61.85166220716019,62.350465934637285,7883095
2020-06-18,63.04879379272461,64.84448650402979,62.54999005038592,64.64496805155075,2457835
2020-06-19,67.63780212402344,69.03444675356664,62.05119696685222,62.84928233057062,23987277
2020-06-22,66.83970642089844,68.24034676328128,63.04879845963329,64.44544675822002,4625668
2020-06-23,66.54041290283203,68.13659088853113,65.08790280922537,68.13659088853113,2244659
2020-06-24,63.84688186645508,66.34090068936348,62.74951510660367,65.24353392951207,1856710
2020-06-25,59.4574089050293,64.54520592607301,56.963390011268494,64.54520592607301,3320847
2020-06-26,60.65453338623047,62.74951135558302,57.56195175291971,57.76147400793955,2449746
2020-06-29,62.350467681884766,63.10964855949673,56.26206857434823,59.85644897460937,1776803
2020-06-30,62.350467681884766,62.84927142333984,60.55477497376059,62.84927142333984,1095925
2020-07-01,61.85166549682617,62.37840213927895,60.45501346337926,62.35046925083283,911609
2020-07-02,61.881614685058594,62.380659964776804,57.68963357394292,62.380659964776804,1073556
2020-07-03,62.380653381347656,62.41958037110418,59.98523476853874,60.88351770019531,1083110
2020-07-06,62.58027267456055,63.47855180513304,60.58409175229331,63.47855180513304,1029067
2020-07-07,60.68389892578125,63.27893639422384,60.68389892578125,61.582181858590786,576695
2020-07-08,60.18485641479492,62.38065627723626,60.08504888771659,60.08504888771659,662961
2020-07-09,59.68581008911133,61.68199105401414,58.29646984326001,61.58218352873421,1101847
2020-07-10,60.98332214355469,63.129218034490606,59.88542422244168,59.88542422244168,696419
2020-07-13,63.47854995727539,63.47854995727539,61.03223009503402,62.77988970075019,862266
2020-07-14,63.47854995727539,65.17530826070553,60.08504477265364,63.278934916789815,1016244
2020-07-15,61.382564544677734,64.57645103603136,61.18294568711488,63.57836436304312,730281
2020-07-16,62.08122634887695,63.27893564259222,60.783709533774115,61.382562276925306,468359
2020-07-17,61.282752990722656,62.28084340550698,59.885424887059486,59.885424887059486,505749
2020-07-20,62.380653381347656,62.879698608398435,60.48427999558952,62.879698608398435,321339
2020-07-21,63.2789421081543,64.17722512207655,60.68390440538628,63.179130769155556,891706
2020-07-22,62.08122634887695,63.578362014167816,60.484279354785635,62.87969794221617,643053
2020-07-23,63.87779235839844,63.89675327574878,61.28275856680375,61.28275856680375,1154121
2020-07-24,59.28657150268555,63.30887461122043,59.28657150268555,60.883514625638846,762013
2020-07-27,56.89116287231445,59.88543460243626,53.49765338854437,59.086962902553125,2315636
2020-07-28,55.89306640625,60.78371123976208,54.395930698939736,60.78371123976208,1001069
2020-07-29,55.19440460205078,57.88924974837139,54.49574048153608,56.891159235468436,706260
2020-07-30,53.39784622192383,58.28849160446727,52.000517881936155,56.79135572908622,708745
2020-07-31,53.697269439697266,55.79326182493473,52.898797781831504,53.09841664815124,458015
2020-08-03,54.4957389831543,55.893067185763606,52.97465081949351,55.893067185763606,1024317
2020-08-04,56.79134750366211,57.190581394825614,53.89688370751557,53.89688370751557,778988
2020-08-05,55.79326248168945,57.390205816218945,54.39593420841622,56.891160548251825,1412440
2020-08-06,56.292301177978516,57.96310432686433,55.394018277539786,55.394018277539786,978683
2020-08-07,53.9966926574707,58.288484704803565,53.9966926574707,56.791349006639905,491654
2020-08-10,56.89116287231445,58.28849120266999,54.695362842075774,56.79135533760908,517491
2020-08-11,59.88542556762695,61.182942360109635,56.99096180889319,58.38828992843628,1077224
2020-08-12,59.88542556762695,61.28275368717004,57.689625868664734,57.88924471537272,799590
2020-08-13,59.78562545776367,61.382568814525854,57.3902066152071,58.68772356850304,506796
2020-08-14,60.58409118652344,61.38256278649114,57.98905372736224,59.68580825692669,849402
2020-08-17,59.38637924194336,61.182941213830524,58.58790767748381,59.885424445657165,951349
2020-08-18,58.08885955810547,60.484274131250636,57.989048237924905,58.58790473677062,468145
2020-08-19,58.38829040527344,60.18485242549159,57.88924518813435,58.687716774074325,689762
2020-08-20,56.79134750366211,59.78561882074631,56.162549460998825,57.88924546362784,1961031
2020-08-21,57.88924789428711,58.1886742770853,56.09268579008494,56.192493315213326,1157488
2020-08-24,56.990962982177734,58.18867227967032,56.39211023713789,57.8892459071504,898755
2020-08-25,55.89306640625,57.789439825141535,54.994783458898645,57.29039458937145,993497
2020-08-26,56.39210510253906,57.49000297095091,54.89496956884334,55.89305992464049,838970
2020-08-27,56.19249725341797,57.39020667596423,54.49574255542854,54.49574255542854,437260
2020-08-28,56.89116287231445,57.68963457219759,56.092691172431316,56.39211758396082,508446
2020-09-01,59.586002349853516,61.38256445033185,58.08886663155274,59.48619101751899,3813677
2020-09-02,58.08885955810547,61.38255697581292,57.68962189220833,61.282749463044915,1315492
2020-09-03,58.288482666015625,62.380651908230405,58.288482666015625,58.8873354013695,1375484
2020-09-04,57.49000930786133,61.08313726923577,57.14666822839502,59.38638271587114,708574
2020-09-07,60.88351821899414,61.38256345029737,58.49608753816049,60.284665464395445,746899
2020-09-08,60.783714294433594,61.08314068946065,60.18485769696629,60.18485769696629,819176
2020-09-09,59.68581008911133,62.18103629523984,59.68581008911133,60.18485533033703,966857
2020-09-10,59.9852294921875,60.88351234483036,59.229675115351114,60.6838935100861,557776
2020-09-11,59.9852294921875,62.3806478942934,59.456242816415916,60.88351234483036,1258451
2020-09-14,60.88351821899414,61.78778641147598,58.987144817076675,60.88351821899414,991032
2020-09-15,60.88351821899414,60.88351821899414,60.184854133687026,60.88351821899414,1157065
2020-09-16,60.58409118652344,61.18294393464599,58.887336656958986,60.883517560584714,750655
2020-09-17,60.28466796875,60.883520748226324,58.38829448805311,59.68581138186056,1209600
2020-09-18,65.9737777709961,66.87206070643578,60.18485387430961,62.280846121197904,3981937
2020-09-21,61.881614685058594,65.17531657712946,61.68199581168864,62.87970524449502,1755892
2020-09-22,60.98332214355469,64.87587624097849,58.88733381873432,61.18294098577871,1563584
2020-09-23,59.9852294921875,63.3787382606021,58.88733161221297,61.582176362728966,938445
2020-09-24,55.693443298339844,61.08313295612644,55.693443298339844,59.086952165451805,2002037
2020-09-25,56.89116287231445,61.08314405596767,56.39211758396082,61.08314405596767,1091174
2020-09-28,59.78562545776367,60.38447826469616,56.99096887230991,57.78944435810429,559616
2020-09-29,60.88351821899414,61.781801158305136,58.787529770485754,60.88351821899414,718213
2020-09-30,58.288482666015625,60.184852199578124,57.090773387895034,58.08886381842672,1090230
2020-10-01,58.288482666015625,60.584089894755934,57.290392235483935,60.284663527079,581183
2020-10-02,58.58790969848633,59.186762440635356,57.19058155692142,58.08886447755784,646802
2020-10-05,62.4804573059082,62.77988747082658,58.38828820270107,59.08695224182277,1047501
2020-10-06,61.881614685058594,62.77989771151671,59.759674703964265,61.68199581168864,786102
2020-10-07,62.879695892333984,62.93059719354445,61.48236779398368,62.680077048653544,1074903
2020-10-08,62.77988815307617,63.202080730489975,60.84558921752539,62.48045798490379,1034499
